[02/07/2021 17:37:35 / FxUtilitiesController.php:803]
symbol	AUDJPY
period	5
dp	dp_2__All_True
this file	[ea-4_tester-1].(20201204_100549).(tickets-data).log

combined file(this)	[ea-4_tester-1].(20200507_140530).(combined-data).(20210207_173735_438323).dat
dpath	C:\Users\iwabuchiken\AppData\Roaming\MetaQuotes\Terminal\34B08C83A5AAE27A4079DE708E60511E\MQL4\Files\Logs\id_20120454\20201204_100549[eap-2.id-1].[AUDJPY-5].dir
order_type	46.85069
account : 	20120454

s.n.	ticket-num	curr.datetime	Close.-20	Close.-19	Close.-18	Close.-17	Close.-16	Close.-15	Close.-14	Close.-13	Close.-12	Close.-11	Close.-10	Close.-9	Close.-8	Close.-7	Close.-6	Close.-5	Close.-4	Close.-3	Close.-2	Close.-1	d.-20	d.-19	d.-18	d.-17	d.-16	d.-15	d.-14	d.-13	d.-12	d.-11	d.-10	d.-9	d.-8	d.-7	d.-6	d.-5	d.-4	d.-3	d.-2	d.-1	width.-20	width.-19	width.-18	width.-17	width.-16	width.-15	width.-14	width.-13	width.-12	width.-11	width.-10	width.-9	width.-8	width.-7	width.-6	width.-5	width.-4	width.-3	width.-2	width.-1	w-level.-20	w-level.-19	w-level.-18	w-level.-17	w-level.-16	w-level.-15	w-level.-14	w-level.-13	w-level.-12	w-level.-11	w-level.-10	w-level.-9	w-level.-8	w-level.-7	w-level.-6	w-level.-5	w-level.-4	w-level.-3	w-level.-2	w-level.-1	MFI.-20	MFI.-19	MFI.-18	MFI.-17	MFI.-16	MFI.-15	MFI.-14	MFI.-13	MFI.-12	MFI.-11	MFI.-10	MFI.-9	MFI.-8	MFI.-7	MFI.-6	MFI.-5	MFI.-4	MFI.-3	MFI.-2	MFI.-1	RSI.-20	RSI.-19	RSI.-18	RSI.-17	RSI.-16	RSI.-15	RSI.-14	RSI.-13	RSI.-12	RSI.-11	RSI.-10	RSI.-9	RSI.-8	RSI.-7	RSI.-6	RSI.-5	RSI.-4	RSI.-3	RSI.-2	RSI.-1	Force.-20	Force.-19	Force.-18	Force.-17	Force.-16	Force.-15	Force.-14	Force.-13	Force.-12	Force.-11	Force.-10	Force.-9	Force.-8	Force.-7	Force.-6	Force.-5	Force.-4	Force.-3	Force.-2	Force.-1	BB-loc.-20	BB-loc.-19	BB-loc.-18	BB-loc.-17	BB-loc.-16	BB-loc.-15	BB-loc.-14	BB-loc.-13	BB-loc.-12	BB-loc.-11	BB-loc.-10	BB-loc.-9	BB-loc.-8	BB-loc.-7	BB-loc.-6	BB-loc.-5	BB-loc.-4	BB-loc.-3	BB-loc.-2	BB-loc.-1	ticket	open-time	type	size	item	price	SL	TP	close-time	price	profit
112	29363223	2020.12.04 12:25:00	77.161	77.14400000000001	77.16200000000001	77.148	77.16200000000001	77.166	77.175	77.175	77.164	77.178	77.173	77.20999999999999	77.19499999999999	77.199	77.202	77.176	77.16800000000001	77.163	77.161	77.14700000000001	-1	-1	1	-1	1	1	1	1	-1	1	-1	1	-1	1	1	-1	-1	-1	-1	-1	-0.025	-0.017	0.018	-0.013	0.016	0.002	0.008	0	-0.012	0.014	-0.004	0.035	-0.015	0.004	0.002	-0.027	-0.008999999999999999	-0.004	-0.002	-0.015	-3	-2	2	-2	2	1	1	-1	-2	2	-1	4	-2	1	1	-3	-1	-1	-1	-2	42.46487	41.47573	43.12391	38.51494	38.93478	43.04333	42.88157	42.80934	42.83947	44.05918	39.9059	45.31298	47.5463	42.1479	43.13675	42.9194	42.78699	42.95014	47.49664	47.60304	42.87307	40.2903	44.04714	41.88933	44.73898	45.54214	47.35434	47.35434	45.3123	48.29916	47.3274	54.46383	51.48697	52.22003	52.7833	47.65783	46.20466	45.29601	44.92402	42.36069	-1.0224	-0.9045	-0.798	-1.00575	-0.8671	-0.48345	-0.22185	-0.13915	-0.24225	-0.27885	-0.2184	0.30685	-1.6297	-1.3423	-1.22925	-1.1254	-0.71	-1.2864	-0.3633	-0.7809	5	5	5	5	4	4	4	4	4	4	4	3	3	3	3	4	4	4	4	5	29363223	2020.12.04 12:25:02	buy	0.10	audjpy	77.155	77.174	77.324	2020.12.04 13:08:40	77.174	190
113	29363259	2020.12.04 12:30:00	77.14400000000001	77.16200000000001	77.148	77.16200000000001	77.166	77.175	77.175	77.164	77.178	77.173	77.20999999999999	77.19499999999999	77.199	77.202	77.176	77.16800000000001	77.163	77.161	77.14700000000001	77.16200000000001	-1	1	-1	1	1	1	1	-1	1	-1	1	-1	1	1	-1	-1	-1	-1	-1	1	-0.017	0.018	-0.013	0.016	0.002	0.008	0	-0.012	0.014	-0.004	0.035	-0.015	0.004	0.002	-0.027	-0.008999999999999999	-0.004	-0.002	-0.015	0.014	-2	2	-2	2	1	1	-1	-2	2	-1	4	-2	1	1	-3	-1	-1	-1	-2	2	41.47573	43.12391	38.51494	38.93478	43.04333	42.88157	42.80934	42.83947	44.05918	39.9059	45.31298	47.5463	42.1479	43.13675	42.9194	42.78699	42.95014	47.49664	47.60304	52.40587	40.2903	44.04714	41.88933	44.73898	45.54214	47.35434	47.35434	45.3123	48.29916	47.3274	54.46383	51.48697	52.22003	52.7833	47.65783	46.20466	45.29601	44.92402	42.36069	45.84566	-0.9045	-0.798	-1.00575	-0.8671	-0.48345	-0.22185	-0.13915	-0.24225	-0.27885	-0.2184	0.30685	-1.6297	-1.3423	-1.22925	-1.1254	-0.71	-1.2864	-0.3633	-0.7809	0.0152	5	5	5	4	4	4	4	4	4	4	3	3	3	3	4	4	4	4	5	4	29363259	2020.12.04 12:30:01	buy	0.10	audjpy	77.169	77.174	77.324	2020.12.04 13:08:40	77.174	50
114	29363331	2020.12.04 12:35:00	77.16200000000001	77.148	77.16200000000001	77.166	77.175	77.175	77.164	77.178	77.173	77.20999999999999	77.19499999999999	77.199	77.202	77.176	77.16800000000001	77.163	77.161	77.14700000000001	77.16200000000001	77.173	1	-1	1	1	1	1	-1	1	-1	1	-1	1	1	-1	-1	-1	-1	-1	1	1	0.018	-0.013	0.016	0.002	0.008	0	-0.012	0.014	-0.004	0.035	-0.015	0.004	0.002	-0.027	-0.008999999999999999	-0.004	-0.002	-0.015	0.014	0.012	2	-2	2	1	1	-1	-2	2	-1	4	-2	1	1	-3	-1	-1	-1	-2	2	2	43.12391	38.51494	38.93478	43.04333	42.88157	42.80934	42.83947	44.05918	39.9059	45.31298	47.5463	42.1479	43.13675	42.9194	42.78699	42.95014	47.49664	47.60304	52.40587	57.1869	44.04714	41.88933	44.73898	45.54214	47.35434	47.35434	45.3123	48.29916	47.3274	54.46383	51.48697	52.22003	52.7833	47.65783	46.20466	45.29601	44.92402	42.36069	45.84566	48.26046	-0.798	-1.00575	-0.8671	-0.48345	-0.22185	-0.13915	-0.24225	-0.27885	-0.2184	0.30685	-1.6297	-1.3423	-1.22925	-1.1254	-0.71	-1.2864	-0.3633	-0.7809	0.0152	0.44225	5	5	4	4	4	4	4	4	4	3	3	3	3	4	4	4	4	5	4	3	29363331	2020.12.04 12:35:01	buy	0.10	audjpy	77.182	77.174	77.324	2020.12.04 13:08:40	77.174	-80
115	29363378	2020.12.04 12:40:00	77.148	77.16200000000001	77.166	77.175	77.175	77.164	77.178	77.173	77.20999999999999	77.19499999999999	77.199	77.202	77.176	77.16800000000001	77.163	77.161	77.14700000000001	77.16200000000001	77.173	77.181	-1	1	1	1	1	-1	1	-1	1	-1	1	1	-1	-1	-1	-1	-1	1	1	1	-0.013	0.016	0.002	0.008	0	-0.012	0.014	-0.004	0.035	-0.015	0.004	0.002	-0.027	-0.008999999999999999	-0.004	-0.002	-0.015	0.014	0.012	0.007	-2	2	1	1	-1	-2	2	-1	4	-2	1	1	-3	-1	-1	-1	-2	2	2	1	38.51494	38.93478	43.04333	42.88157	42.80934	42.83947	44.05918	39.9059	45.31298	47.5463	42.1479	43.13675	42.9194	42.78699	42.95014	47.49664	47.60304	52.40587	57.1869	56.66918	41.88933	44.73898	45.54214	47.35434	47.35434	45.3123	48.29916	47.3274	54.46383	51.48697	52.22003	52.7833	47.65783	46.20466	45.29601	44.92402	42.36069	45.84566	48.26046	49.96837	-1.00575	-0.8671	-0.48345	-0.22185	-0.13915	-0.24225	-0.27885	-0.2184	0.30685	-1.6297	-1.3423	-1.22925	-1.1254	-0.71	-1.2864	-0.3633	-0.7809	0.0152	0.44225	0.31445	5	4	4	4	4	4	4	4	3	3	3	3	4	4	4	4	5	4	3	3	29363378	2020.12.04 12:40:01	buy	0.10	audjpy	77.192	77.140	77.260	2020.12.04 13:22:23	77.140	-520
116	29363489	2020.12.04 12:45:00	77.16200000000001	77.166	77.175	77.175	77.164	77.178	77.173	77.20999999999999	77.19499999999999	77.199	77.202	77.176	77.16800000000001	77.163	77.161	77.14700000000001	77.16200000000001	77.173	77.181	77.19799999999999	1	1	1	1	-1	1	-1	1	-1	1	1	-1	-1	-1	-1	-1	1	1	1	1	0.016	0.002	0.008	0	-0.012	0.014	-0.004	0.035	-0.015	0.004	0.002	-0.027	-0.008999999999999999	-0.004	-0.002	-0.015	0.014	0.012	0.007	0.018	2	1	1	-1	-2	2	-1	4	-2	1	1	-3	-1	-1	-1	-2	2	2	1	2	38.93478	43.04333	42.88157	42.80934	42.83947	44.05918	39.9059	45.31298	47.5463	42.1479	43.13675	42.9194	42.78699	42.95014	47.49664	47.60304	52.40587	57.1869	56.66918	62.3124	44.73898	45.54214	47.35434	47.35434	45.3123	48.29916	47.3274	54.46383	51.48697	52.22003	52.7833	47.65783	46.20466	45.29601	44.92402	42.36069	45.84566	48.26046	49.96837	53.40858	-0.8671	-0.48345	-0.22185	-0.13915	-0.24225	-0.27885	-0.2184	0.30685	-1.6297	-1.3423	-1.22925	-1.1254	-0.71	-1.2864	-0.3633	-0.7809	0.0152	0.44225	0.31445	0.905	4	4	4	4	4	4	4	3	3	3	3	4	4	4	4	5	4	3	3	2	29363489	2020.12.04 12:45:01	buy	0.10	audjpy	77.207	77.159	77.279	2020.12.04 13:10:38	77.159	-480
117	29363586	2020.12.04 12:50:00	77.166	77.175	77.175	77.164	77.178	77.173	77.20999999999999	77.19499999999999	77.199	77.202	77.176	77.16800000000001	77.163	77.161	77.14700000000001	77.16200000000001	77.173	77.181	77.19799999999999	77.191	1	1	1	-1	1	-1	1	-1	1	1	-1	-1	-1	-1	-1	1	1	1	1	-1	0.002	0.008	0	-0.012	0.014	-0.004	0.035	-0.015	0.004	0.002	-0.027	-0.008999999999999999	-0.004	-0.002	-0.015	0.014	0.012	0.007	0.018	-0.008	1	1	-1	-2	2	-1	4	-2	1	1	-3	-1	-1	-1	-2	2	2	1	2	-1	43.04333	42.88157	42.80934	42.83947	44.05918	39.9059	45.31298	47.5463	42.1479	43.13675	42.9194	42.78699	42.95014	47.49664	47.60304	52.40587	57.1869	56.66918	62.3124	62.07854	45.54214	47.35434	47.35434	45.3123	48.29916	47.3274	54.46383	51.48697	52.22003	52.7833	47.65783	46.20466	45.29601	44.92402	42.36069	45.84566	48.26046	49.96837	53.40858	51.86289	-0.48345	-0.22185	-0.13915	-0.24225	-0.27885	-0.2184	0.30685	-1.6297	-1.3423	-1.22925	-1.1254	-0.71	-1.2864	-0.3633	-0.7809	0.0152	0.44225	0.31445	0.905	0.4814	4	4	4	4	4	4	3	3	3	3	4	4	4	4	5	4	3	3	2	3	29363586	2020.12.04 12:50:04	buy	0.10	audjpy	77.200	77.150	77.270	2020.12.04 13:19:17	77.150	-500
118	29363651	2020.12.04 12:55:00	77.175	77.175	77.164	77.178	77.173	77.20999999999999	77.19499999999999	77.199	77.202	77.176	77.16800000000001	77.163	77.161	77.14700000000001	77.16200000000001	77.173	77.181	77.19799999999999	77.191	77.19499999999999	1	1	-1	1	-1	1	-1	1	1	-1	-1	-1	-1	-1	1	1	1	1	-1	1	0.008	0	-0.012	0.014	-0.004	0.035	-0.015	0.004	0.002	-0.027	-0.008999999999999999	-0.004	-0.002	-0.015	0.014	0.012	0.007	0.018	-0.008	0.005	1	-1	-2	2	-1	4	-2	1	1	-3	-1	-1	-1	-2	2	2	1	2	-1	1	42.88157	42.80934	42.83947	44.05918	39.9059	45.31298	47.5463	42.1479	43.13675	42.9194	42.78699	42.95014	47.49664	47.60304	52.40587	57.1869	56.66918	62.3124	62.07854	58.29568	47.35434	47.35434	45.3123	48.29916	47.3274	54.46383	51.48697	52.22003	52.7833	47.65783	46.20466	45.29601	44.92402	42.36069	45.84566	48.26046	49.96837	53.40858	51.86289	52.68652	-0.22185	-0.13915	-0.24225	-0.27885	-0.2184	0.30685	-1.6297	-1.3423	-1.22925	-1.1254	-0.71	-1.2864	-0.3633	-0.7809	0.0152	0.44225	0.31445	0.905	0.4814	0.37555	4	4	4	4	4	3	3	3	3	4	4	4	4	5	4	3	3	2	3	3	29363651	2020.12.04 12:55:01	buy	0.10	audjpy	77.202	77.154	77.274	2020.12.04 13:19:14	77.154	-480
119	29363730	2020.12.04 13:00:00	77.175	77.164	77.178	77.173	77.20999999999999	77.19499999999999	77.199	77.202	77.176	77.16800000000001	77.163	77.161	77.14700000000001	77.16200000000001	77.173	77.181	77.19799999999999	77.191	77.19499999999999	77.212	1	-1	1	-1	1	-1	1	1	-1	-1	-1	-1	-1	1	1	1	1	-1	1	1	0	-0.012	0.014	-0.004	0.035	-0.015	0.004	0.002	-0.027	-0.008999999999999999	-0.004	-0.002	-0.015	0.014	0.012	0.007	0.018	-0.008	0.005	0.018	-1	-2	2	-1	4	-2	1	1	-3	-1	-1	-1	-2	2	2	1	2	-1	1	2	42.80934	42.83947	44.05918	39.9059	45.31298	47.5463	42.1479	43.13675	42.9194	42.78699	42.95014	47.49664	47.60304	52.40587	57.1869	56.66918	62.3124	62.07854	58.29568	62.67999	47.35434	45.3123	48.29916	47.3274	54.46383	51.48697	52.22003	52.7833	47.65783	46.20466	45.29601	44.92402	42.36069	45.84566	48.26046	49.96837	53.40858	51.86289	52.68652	56.05065	-0.13915	-0.24225	-0.27885	-0.2184	0.30685	-1.6297	-1.3423	-1.22925	-1.1254	-0.71	-1.2864	-0.3633	-0.7809	0.0152	0.44225	0.31445	0.905	0.4814	0.37555	0.7511	4	4	4	4	3	3	3	3	4	4	4	4	5	4	3	3	2	3	3	2	29363730	2020.12.04 13:00:00	buy	0.10	audjpy	77.222	77.172	77.292	2020.12.04 13:08:45	77.172	-500
120	29363850	2020.12.04 13:05:00	77.164	77.178	77.173	77.20999999999999	77.19499999999999	77.199	77.202	77.176	77.16800000000001	77.163	77.161	77.14700000000001	77.16200000000001	77.173	77.181	77.19799999999999	77.191	77.19499999999999	77.212	77.205	-1	1	-1	1	-1	1	1	-1	-1	-1	-1	-1	1	1	1	1	-1	1	1	-1	-0.012	0.014	-0.004	0.035	-0.015	0.004	0.002	-0.027	-0.008999999999999999	-0.004	-0.002	-0.015	0.014	0.012	0.007	0.018	-0.008	0.005	0.018	-0.007	-2	2	-1	4	-2	1	1	-3	-1	-1	-1	-2	2	2	1	2	-1	1	2	-1	42.83947	44.05918	39.9059	45.31298	47.5463	42.1479	43.13675	42.9194	42.78699	42.95014	47.49664	47.60304	52.40587	57.1869	56.66918	62.3124	62.07854	58.29568	62.67999	63.65241	45.3123	48.29916	47.3274	54.46383	51.48697	52.22003	52.7833	47.65783	46.20466	45.29601	44.92402	42.36069	45.84566	48.26046	49.96837	53.40858	51.86289	52.68652	56.05065	54.37489	-0.24225	-0.27885	-0.2184	0.30685	-1.6297	-1.3423	-1.22925	-1.1254	-0.71	-1.2864	-0.3633	-0.7809	0.0152	0.44225	0.31445	0.905	0.4814	0.37555	0.7511	0.6735	4	4	4	3	3	3	3	4	4	4	4	5	4	3	3	2	3	3	2	2	29363850	2020.12.04 13:05:01	buy	0.10	audjpy	77.213	77.165	77.285	2020.12.04 13:10:16	77.165	-480
121	29363891	2020.12.04 13:10:00	77.178	77.173	77.20999999999999	77.19499999999999	77.199	77.202	77.176	77.16800000000001	77.163	77.161	77.14700000000001	77.16200000000001	77.173	77.181	77.19799999999999	77.191	77.19499999999999	77.212	77.205	77.17400000000001	1	-1	1	-1	1	1	-1	-1	-1	-1	-1	1	1	1	1	-1	1	1	-1	-1	0.014	-0.004	0.035	-0.015	0.004	0.002	-0.027	-0.008999999999999999	-0.004	-0.002	-0.015	0.014	0.012	0.007	0.018	-0.008	0.005	0.018	-0.007	-0.031	2	-1	4	-2	1	1	-3	-1	-1	-1	-2	2	2	1	2	-1	1	2	-1	-4	44.05918	39.9059	45.31298	47.5463	42.1479	43.13675	42.9194	42.78699	42.95014	47.49664	47.60304	52.40587	57.1869	56.66918	62.3124	62.07854	58.29568	62.67999	63.65241	63.82139	48.29916	47.3274	54.46383	51.48697	52.22003	52.7833	47.65783	46.20466	45.29601	44.92402	42.36069	45.84566	48.26046	49.96837	53.40858	51.86289	52.68652	56.05065	54.37489	47.72363	-0.27885	-0.2184	0.30685	-1.6297	-1.3423	-1.22925	-1.1254	-0.71	-1.2864	-0.3633	-0.7809	0.0152	0.44225	0.31445	0.905	0.4814	0.37555	0.7511	0.6735	0.1515	4	4	3	3	3	3	4	4	4	4	5	4	3	3	2	3	3	2	2	4	29363891	2020.12.04 13:10:01	buy	0.10	audjpy	77.184	77.132	77.252	2020.12.04 14:05:25	77.132	-520
122	29363947	2020.12.04 13:15:00	77.173	77.20999999999999	77.19499999999999	77.199	77.202	77.176	77.16800000000001	77.163	77.161	77.14700000000001	77.16200000000001	77.173	77.181	77.19799999999999	77.191	77.19499999999999	77.212	77.205	77.17400000000001	77.182	-1	1	-1	1	1	-1	-1	-1	-1	-1	1	1	1	1	-1	1	1	-1	-1	1	-0.004	0.035	-0.015	0.004	0.002	-0.027	-0.008999999999999999	-0.004	-0.002	-0.015	0.014	0.012	0.007	0.018	-0.008	0.005	0.018	-0.007	-0.031	0.01	-1	4	-2	1	1	-3	-1	-1	-1	-2	2	2	1	2	-1	1	2	-1	-4	2	39.9059	45.31298	47.5463	42.1479	43.13675	42.9194	42.78699	42.95014	47.49664	47.60304	52.40587	57.1869	56.66918	62.3124	62.07854	58.29568	62.67999	63.65241	63.82139	58.92474	47.3274	54.46383	51.48697	52.22003	52.7833	47.65783	46.20466	45.29601	44.92402	42.36069	45.84566	48.26046	49.96837	53.40858	51.86289	52.68652	56.05065	54.37489	47.72363	49.40483	-0.2184	0.30685	-1.6297	-1.3423	-1.22925	-1.1254	-0.71	-1.2864	-0.3633	-0.7809	0.0152	0.44225	0.31445	0.905	0.4814	0.37555	0.7511	0.6735	0.1515	0.065	4	3	3	3	3	4	4	4	4	5	4	3	3	2	3	3	2	2	4	4	29363947	2020.12.04 13:15:02	buy	0.10	audjpy	77.191	77.143	77.263	2020.12.04 13:19:49	77.143	-480
123	29363986	2020.12.04 13:20:00	77.20999999999999	77.19499999999999	77.199	77.202	77.176	77.16800000000001	77.163	77.161	77.14700000000001	77.16200000000001	77.173	77.181	77.19799999999999	77.191	77.19499999999999	77.212	77.205	77.17400000000001	77.182	77.146	1	-1	1	1	-1	-1	-1	-1	-1	1	1	1	1	-1	1	1	-1	-1	1	-1	0.035	-0.015	0.004	0.002	-0.027	-0.008999999999999999	-0.004	-0.002	-0.015	0.014	0.012	0.007	0.018	-0.008	0.005	0.018	-0.007	-0.031	0.01	-0.037	4	-2	1	1	-3	-1	-1	-1	-2	2	2	1	2	-1	1	2	-1	-4	2	-4	45.31298	47.5463	42.1479	43.13675	42.9194	42.78699	42.95014	47.49664	47.60304	52.40587	57.1869	56.66918	62.3124	62.07854	58.29568	62.67999	63.65241	63.82139	58.92474	59.20471	54.46383	51.48697	52.22003	52.7833	47.65783	46.20466	45.29601	44.92402	42.36069	45.84566	48.26046	49.96837	53.40858	51.86289	52.68652	56.05065	54.37489	47.72363	49.40483	42.87363	0.30685	-1.6297	-1.3423	-1.22925	-1.1254	-0.71	-1.2864	-0.3633	-0.7809	0.0152	0.44225	0.31445	0.905	0.4814	0.37555	0.7511	0.6735	0.1515	0.065	-0.37395	3	3	3	3	4	4	4	4	5	4	3	3	2	3	3	2	2	4	4	5	29363986	2020.12.04 13:20:04	buy	0.10	audjpy	77.156	77.159	77.309	2020.12.04 13:53:33	77.159	30
124	29364031	2020.12.04 13:25:00	77.19499999999999	77.199	77.202	77.176	77.16800000000001	77.163	77.161	77.14700000000001	77.16200000000001	77.173	77.181	77.19799999999999	77.191	77.19499999999999	77.212	77.205	77.17400000000001	77.182	77.146	77.167	-1	1	1	-1	-1	-1	-1	-1	1	1	1	1	-1	1	1	-1	-1	1	-1	1	-0.015	0.004	0.002	-0.027	-0.008999999999999999	-0.004	-0.002	-0.015	0.014	0.012	0.007	0.018	-0.008	0.005	0.018	-0.007	-0.031	0.01	-0.037	0.02	-2	1	1	-3	-1	-1	-1	-2	2	2	1	2	-1	1	2	-1	-4	2	-4	2	47.5463	42.1479	43.13675	42.9194	42.78699	42.95014	47.49664	47.60304	52.40587	57.1869	56.66918	62.3124	62.07854	58.29568	62.67999	63.65241	63.82139	58.92474	59.20471	54.80759	51.48697	52.22003	52.7833	47.65783	46.20466	45.29601	44.92402	42.36069	45.84566	48.26046	49.96837	53.40858	51.86289	52.68652	56.05065	54.37489	47.72363	49.40483	42.87363	47.16265	-1.6297	-1.3423	-1.22925	-1.1254	-0.71	-1.2864	-0.3633	-0.7809	0.0152	0.44225	0.31445	0.905	0.4814	0.37555	0.7511	0.6735	0.1515	0.065	-0.37395	-0.69875	3	3	3	4	4	4	4	5	4	3	3	2	3	3	2	2	4	4	5	4	29364031	2020.12.04 13:25:01	buy	0.10	audjpy	77.176	77.128	77.248	2020.12.04 14:07:24	77.128	-480
125	29364074	2020.12.04 13:30:00	77.199	77.202	77.176	77.16800000000001	77.163	77.161	77.14700000000001	77.16200000000001	77.173	77.181	77.19799999999999	77.191	77.19499999999999	77.212	77.205	77.17400000000001	77.182	77.146	77.167	77.164	1	1	-1	-1	-1	-1	-1	1	1	1	1	-1	1	1	-1	-1	1	-1	1	-1	0.004	0.002	-0.027	-0.008999999999999999	-0.004	-0.002	-0.015	0.014	0.012	0.007	0.018	-0.008	0.005	0.018	-0.007	-0.031	0.01	-0.037	0.02	-0.004	1	1	-3	-1	-1	-1	-2	2	2	1	2	-1	1	2	-1	-4	2	-4	2	-1	42.1479	43.13675	42.9194	42.78699	42.95014	47.49664	47.60304	52.40587	57.1869	56.66918	62.3124	62.07854	58.29568	62.67999	63.65241	63.82139	58.92474	59.20471	54.80759	51.48213	52.22003	52.7833	47.65783	46.20466	45.29601	44.92402	42.36069	45.84566	48.26046	49.96837	53.40858	51.86289	52.68652	56.05065	54.37489	47.72363	49.40483	42.87363	47.16265	46.63612	-1.3423	-1.22925	-1.1254	-0.71	-1.2864	-0.3633	-0.7809	0.0152	0.44225	0.31445	0.905	0.4814	0.37555	0.7511	0.6735	0.1515	0.065	-0.37395	-0.69875	-0.39215	3	3	4	4	4	4	5	4	3	3	2	3	3	2	2	4	4	5	4	4	29364074	2020.12.04 13:30:01	buy	0.10	audjpy	77.178	77.123	77.243	2020.12.04 15:20:39	77.123	-550
126	29364119	2020.12.04 13:35:00	77.202	77.176	77.16800000000001	77.163	77.161	77.14700000000001	77.16200000000001	77.173	77.181	77.19799999999999	77.191	77.19499999999999	77.212	77.205	77.17400000000001	77.182	77.146	77.167	77.164	77.167	1	-1	-1	-1	-1	-1	1	1	1	1	-1	1	1	-1	-1	1	-1	1	-1	1	0.002	-0.027	-0.008999999999999999	-0.004	-0.002	-0.015	0.014	0.012	0.007	0.018	-0.008	0.005	0.018	-0.007	-0.031	0.01	-0.037	0.02	-0.004	0.004	1	-3	-1	-1	-1	-2	2	2	1	2	-1	1	2	-1	-4	2	-4	2	-1	1	43.13675	42.9194	42.78699	42.95014	47.49664	47.60304	52.40587	57.1869	56.66918	62.3124	62.07854	58.29568	62.67999	63.65241	63.82139	58.92474	59.20471	54.80759	51.48213	56.56729	52.7833	47.65783	46.20466	45.29601	44.92402	42.36069	45.84566	48.26046	49.96837	53.40858	51.86289	52.68652	56.05065	54.37489	47.72363	49.40483	42.87363	47.16265	46.63612	47.25595	-1.22925	-1.1254	-0.71	-1.2864	-0.3633	-0.7809	0.0152	0.44225	0.31445	0.905	0.4814	0.37555	0.7511	0.6735	0.1515	0.065	-0.37395	-0.69875	-0.39215	-0.384	3	4	4	4	4	5	4	3	3	2	3	3	2	2	4	4	5	4	4	4	29364119	2020.12.04 13:35:03	buy	0.10	audjpy	77.176	77.128	77.248	2020.12.04 14:07:24	77.128	-480
127	29364188	2020.12.04 13:40:00	77.176	77.16800000000001	77.163	77.161	77.14700000000001	77.16200000000001	77.173	77.181	77.19799999999999	77.191	77.19499999999999	77.212	77.205	77.17400000000001	77.182	77.146	77.167	77.164	77.167	77.182	-1	-1	-1	-1	-1	1	1	1	1	-1	1	1	-1	-1	1	-1	1	-1	1	1	-0.027	-0.008999999999999999	-0.004	-0.002	-0.015	0.014	0.012	0.007	0.018	-0.008	0.005	0.018	-0.007	-0.031	0.01	-0.037	0.02	-0.004	0.004	0.014	-3	-1	-1	-1	-2	2	2	1	2	-1	1	2	-1	-4	2	-4	2	-1	1	2	42.9194	42.78699	42.95014	47.49664	47.60304	52.40587	57.1869	56.66918	62.3124	62.07854	58.29568	62.67999	63.65241	63.82139	58.92474	59.20471	54.80759	51.48213	56.56729	56.17241	47.65783	46.20466	45.29601	44.92402	42.36069	45.84566	48.26046	49.96837	53.40858	51.86289	52.68652	56.05065	54.37489	47.72363	49.40483	42.87363	47.16265	46.63612	47.25595	50.29457	-1.1254	-0.71	-1.2864	-0.3633	-0.7809	0.0152	0.44225	0.31445	0.905	0.4814	0.37555	0.7511	0.6735	0.1515	0.065	-0.37395	-0.69875	-0.39215	-0.384	-0.387	4	4	4	4	5	4	3	3	2	3	3	2	2	4	4	5	4	4	4	3	29364188	2020.12.04 13:40:01	buy	0.10	audjpy	77.192	77.142	77.262	2020.12.04 14:03:26	77.142	-500
128	29364237	2020.12.04 13:45:00	77.16800000000001	77.163	77.161	77.14700000000001	77.16200000000001	77.173	77.181	77.19799999999999	77.191	77.19499999999999	77.212	77.205	77.17400000000001	77.182	77.146	77.167	77.164	77.167	77.182	77.182	-1	-1	-1	-1	1	1	1	1	-1	1	1	-1	-1	1	-1	1	-1	1	1	1	-0.008999999999999999	-0.004	-0.002	-0.015	0.014	0.012	0.007	0.018	-0.008	0.005	0.018	-0.007	-0.031	0.01	-0.037	0.02	-0.004	0.004	0.014	0	-1	-1	-1	-2	2	2	1	2	-1	1	2	-1	-4	2	-4	2	-1	1	2	-1	42.78699	42.95014	47.49664	47.60304	52.40587	57.1869	56.66918	62.3124	62.07854	58.29568	62.67999	63.65241	63.82139	58.92474	59.20471	54.80759	51.48213	56.56729	56.17241	60.59347	46.20466	45.29601	44.92402	42.36069	45.84566	48.26046	49.96837	53.40858	51.86289	52.68652	56.05065	54.37489	47.72363	49.40483	42.87363	47.16265	46.63612	47.25595	50.29457	50.29457	-0.71	-1.2864	-0.3633	-0.7809	0.0152	0.44225	0.31445	0.905	0.4814	0.37555	0.7511	0.6735	0.1515	0.065	-0.37395	-0.69875	-0.39215	-0.384	-0.387	0.0699	4	4	4	5	4	3	3	2	3	3	2	2	4	4	5	4	4	4	3	3	29364237	2020.12.04 13:45:01	buy	0.10	audjpy	77.190	77.142	77.262	2020.12.04 14:03:26	77.142	-480
